image_name,point_0_x,point_0_y,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y,point_5_x,point_5_y,point_6_x,point_6_y,point_7_x,point_7_y,point_8_x,point_8_y,point_9_x,point_9_y,point_10_x,point_10_y,point_11_x,point_11_y,point_12_x,point_12_y,point_13_x,point_13_y,point_14_x,point_14_y,point_15_x,point_15_y,point_16_x,point_16_y,point_17_x,point_17_y,point_18_x,point_18_y,point_19_x,point_19_y,point_20_x,point_20_y,class_name
thumbs_up_317_keypoints,-0.0,0.0,4.444,2.653,8.736,6.281,12.716,9.615,16.272,10.962,4.077,10.543,2.039,15.272,2.484,13.986,3.064,11.119,-0.0,10.0,-1.073,14.578,-0.05,12.365,0.729,10.039,-3.301,9.07,-3.494,12.712,-2.584,10.745,-2.156,8.853,-5.939,7.998,-5.678,10.657,-4.92,9.664,-4.785,8.085,thumbs_up
thumbs_up_318_keypoints,-0.0,0.0,4.482,2.578,8.679,6.271,12.688,10.022,16.594,11.018,3.718,11.053,1.329,15.479,2.59,13.144,3.103,10.722,0.0,10.0,-1.631,14.199,-0.37,11.863,0.256,9.821,-3.65,8.824,-4.079,12.56,-2.951,10.47,-2.391,8.55,-6.052,7.686,-6.007,10.25,-5.278,8.898,-4.86,7.536,thumbs_up
thumbs_up_319_keypoints,-0.0,0.0,4.624,2.507,8.725,6.108,12.583,9.592,16.455,10.546,3.931,10.833,1.239,15.219,2.468,13.268,3.266,10.664,-0.0,10.0,-1.249,14.179,-0.268,11.812,0.296,9.694,-3.213,8.914,-3.749,12.538,-2.704,10.35,-2.072,8.712,-6.124,7.821,-6.022,10.109,-5.024,8.645,-4.867,7.377,thumbs_up
thumbs_up_31_keypoints,-0.0,0.0,3.691,2.249,7.138,5.86,9.752,9.815,12.814,8.969,3.189,10.021,3.665,13.89,4.217,12.216,4.303,9.77,-0.0,10.0,0.507,13.775,1.182,11.73,1.051,9.625,-2.511,9.172,-2.097,12.607,-1.452,10.964,-1.396,9.23,-4.711,8.343,-4.331,10.942,-3.593,9.64,-3.627,8.494,thumbs_up
thumbs_up_320_keypoints,-0.0,0.0,4.608,2.244,8.888,5.902,12.955,8.994,16.95,10.179,3.97,10.549,1.408,15.169,2.231,13.354,3.133,10.325,-0.0,10.0,-1.491,14.325,-0.445,11.673,0.176,9.611,-3.3,8.661,-3.789,12.502,-2.849,10.427,-2.228,8.365,-6.152,7.369,-6.302,10.114,-5.396,8.805,-5.068,7.391,thumbs_up
thumbs_up_321_keypoints,-0.0,0.0,4.293,2.755,8.598,6.105,12.783,9.398,16.14,10.39,4.122,10.617,1.608,15.021,2.224,13.399,2.748,10.411,0.0,10.0,-1.268,14.256,-0.503,11.381,-0.014,9.405,-3.067,8.704,-3.577,12.288,-2.79,10.305,-2.181,8.385,-5.892,7.521,-6.012,9.964,-5.205,8.874,-4.879,7.557,thumbs_up
thumbs_up_322_keypoints,-0.0,0.0,4.448,2.445,8.552,5.661,12.912,8.99,16.42,10.094,3.866,10.647,1.735,15.081,2.536,13.285,2.91,10.374,0.0,10.0,-1.446,14.277,-0.316,11.397,0.358,9.544,-3.137,8.755,-3.598,12.549,-2.81,10.439,-2.465,8.284,-6.017,7.623,-5.963,10.263,-5.262,9.037,-4.946,7.64,thumbs_up
thumbs_up_323_keypoints,-0.0,0.0,4.313,2.744,8.468,5.856,12.501,8.913,16.476,9.771,3.838,10.508,1.474,15.278,2.915,13.296,3.769,10.333,-0.0,10.0,-1.383,14.182,-0.095,11.553,0.509,9.496,-3.1,8.798,-3.502,12.39,-2.533,10.493,-2.173,8.331,-5.956,7.7,-5.882,10.196,-5.055,8.962,-4.716,7.515,thumbs_up
thumbs_up_324_keypoints,-0.0,0.0,4.661,2.918,8.867,6.708,12.698,10.302,16.892,11.388,4.003,11.145,1.026,15.617,1.946,13.559,2.373,10.925,0.0,10.0,-1.595,14.561,-0.665,11.874,0.006,9.685,-3.369,8.553,-4.075,12.628,-2.901,10.386,-2.301,8.636,-6.181,7.556,-6.411,9.816,-5.445,8.577,-5.042,7.201,thumbs_up
thumbs_up_325_keypoints,-0.0,0.0,4.499,2.789,8.924,6.632,12.982,9.975,16.628,11.387,4.089,10.859,1.423,15.421,1.817,13.75,3.033,10.783,-0.0,10.0,-1.611,14.639,-0.581,11.733,0.067,9.567,-3.464,8.839,-4.008,12.621,-2.986,10.336,-2.278,8.358,-6.243,7.563,-6.274,10.047,-5.45,8.752,-5.121,7.203,thumbs_up
thumbs_up_326_keypoints,-0.0,0.0,4.44,2.862,8.639,6.237,12.966,9.671,16.477,10.848,3.819,10.853,1.47,15.533,2.302,13.423,2.803,10.689,-0.0,10.0,-1.597,14.408,-0.524,11.786,0.249,9.804,-3.314,9.072,-3.85,12.883,-2.77,10.577,-2.442,8.543,-6.193,7.878,-6.257,10.349,-5.348,8.744,-4.935,7.53,thumbs_up
thumbs_up_327_keypoints,-0.0,0.0,4.314,2.745,8.379,6.396,12.412,9.454,16.385,10.312,3.784,10.63,1.474,15.278,2.55,13.137,3.084,10.906,-0.0,10.0,-1.383,14.182,-0.323,11.743,0.403,9.74,-3.222,8.745,-3.662,12.756,-2.586,10.615,-2.332,8.696,-5.766,7.928,-5.813,10.371,-5.055,8.962,-4.822,7.759,thumbs_up
thumbs_up_328_keypoints,-0.0,0.0,4.248,2.203,8.508,6.103,12.555,9.446,16.204,10.921,4.051,10.576,1.818,15.58,2.734,13.527,3.009,11.188,0.0,10.0,-1.247,14.521,-0.217,12.211,0.5,9.915,-3.436,9.082,-3.513,13.048,-2.668,10.81,-2.438,8.912,-6.117,8.194,-5.936,10.891,-5.177,9.536,-4.861,8.139,thumbs_up
thumbs_up_329_keypoints,-0.0,0.0,4.5,2.562,8.75,6.25,12.5,10.0,16.5,11.062,3.938,10.875,1.25,15.0,1.938,13.312,2.625,10.375,0.0,10.0,-1.5,14.25,-0.5,11.313,0.188,9.312,-3.187,8.563,-3.811,12.312,-2.875,10.125,-2.062,8.187,-5.875,7.375,-6.124,9.751,-5.312,8.437,-5.0,7.188,thumbs_up
thumbs_up_32_keypoints,0.0,0.0,4.196,2.5,7.232,5.804,9.821,8.929,12.857,9.197,3.75,9.911,4.286,12.768,4.822,11.071,4.554,8.839,0.0,10.0,1.607,12.232,2.768,10.625,2.589,8.482,-2.232,9.286,-0.446,11.071,0.357,9.464,0.179,7.768,-4.107,8.304,-2.768,9.197,-2.054,8.393,-1.964,6.875,thumbs_up
thumbs_up_330_keypoints,-0.0,0.0,4.412,2.811,8.54,6.225,12.606,9.461,16.148,10.687,3.888,10.801,1.366,14.908,2.925,12.847,3.342,10.397,0.0,10.0,-1.388,14.199,-0.199,11.671,0.347,9.575,-3.124,8.824,-3.577,12.288,-2.67,10.361,-2.061,8.442,-5.892,7.521,-5.893,10.021,-5.206,8.874,-4.823,7.436,thumbs_up
thumbs_up_331_keypoints,-0.0,0.0,4.682,2.251,9.002,6.274,12.919,9.926,16.73,11.551,3.842,10.733,1.241,15.223,2.314,13.535,2.887,10.818,-0.0,10.0,-1.572,13.991,-0.351,11.476,0.488,9.661,-3.217,8.397,-3.706,12.069,-2.75,10.318,-2.262,8.312,-5.68,7.356,-5.765,9.734,-5.011,8.63,-4.724,7.272,thumbs_up
thumbs_up_332_keypoints,-0.0,0.0,4.42,2.461,8.34,6.225,12.427,9.648,15.881,10.928,3.732,10.714,1.384,15.19,2.727,12.753,2.997,10.492,0.0,10.0,-1.278,14.018,-0.162,11.47,0.45,9.659,-3.115,8.605,-3.66,12.281,-2.541,10.297,-2.155,8.656,-5.606,7.658,-5.652,9.749,-4.753,8.784,-4.704,7.54,thumbs_up
thumbs_up_333_keypoints,-0.0,0.0,4.38,2.176,8.867,5.786,13.044,9.406,16.829,10.537,4.018,10.624,1.784,15.132,3.433,11.893,3.19,10.088,-0.0,10.001,-1.367,14.293,-0.206,11.443,0.107,9.434,-3.356,8.605,-3.805,12.243,-2.811,10.088,-2.303,8.322,-6.01,7.688,-5.942,9.873,-5.288,8.79,-5.084,7.346,thumbs_up
thumbs_up_334_keypoints,-0.0,0.0,4.361,2.569,8.491,6.239,12.561,10.031,16.413,10.837,3.791,10.929,1.345,15.349,2.356,13.264,2.87,10.331,0.0,10.0,-1.536,14.104,-0.286,11.528,0.115,9.45,-3.371,8.516,-3.937,12.182,-2.803,10.156,-2.398,8.383,-6.004,7.695,-5.914,10.011,-5.26,8.662,-5.093,7.379,thumbs_up
thumbs_up_335_keypoints,-0.0,0.0,4.432,2.716,8.606,6.33,12.821,9.528,16.239,10.629,3.877,10.727,1.39,14.971,3.131,12.71,3.69,10.498,-0.0,10.0,-1.493,13.967,-0.168,11.664,0.392,9.452,-3.177,9.007,-3.687,12.401,-2.592,10.285,-2.074,8.489,-6.004,7.882,-5.853,10.124,-5.027,8.611,-4.727,7.297,thumbs_up
thumbs_up_336_keypoints,-0.0,0.0,4.504,2.318,8.693,6.033,12.867,9.434,16.874,10.452,3.864,10.648,1.56,15.465,2.476,13.413,2.795,10.632,0.0,10.0,-1.576,14.22,-0.374,11.526,0.357,9.544,-3.336,8.511,-3.856,12.433,-2.883,10.252,-2.466,8.284,-5.959,7.495,-5.978,9.948,-5.334,8.851,-5.018,7.453,thumbs_up
thumbs_up_337_keypoints,-0.0,0.0,4.386,2.692,8.371,6.536,12.224,9.719,16.101,10.974,3.809,10.775,1.059,15.282,2.046,13.216,2.969,10.971,-0.0,10.0,-1.673,14.126,-0.512,11.695,0.174,9.636,-3.16,8.491,-3.871,12.479,-2.705,10.35,-2.135,8.533,-5.95,7.457,-6.086,9.93,-5.146,8.586,-4.809,7.256,thumbs_up
thumbs_up_338_keypoints,-0.0,0.0,4.081,2.677,8.128,6.641,11.927,9.908,15.399,11.134,3.578,10.697,1.261,15.241,2.333,13.0,2.584,10.656,0.0,10.0,-1.509,14.061,-0.442,11.528,-0.185,9.477,-3.242,8.594,-3.94,12.174,-2.924,10.051,-2.365,8.58,-5.769,7.82,-5.97,9.754,-5.114,8.569,-4.96,7.338,thumbs_up
thumbs_up_339_keypoints,-0.0,0.0,4.447,2.474,8.975,6.117,13.309,9.828,17.355,11.464,4.034,10.662,1.567,15.758,2.389,14.06,3.524,11.383,-0.0,10.001,-1.624,15.02,-0.36,12.407,0.328,10.321,-3.714,9.009,-3.728,13.035,-2.909,11.011,-2.614,8.736,-6.522,7.812,-6.291,10.666,-5.527,9.422,-5.287,7.925,thumbs_up
thumbs_up_33_keypoints,-0.0,0.0,2.635,3.445,4.941,7.125,6.049,10.999,9.594,11.874,2.882,10.184,0.213,15.18,0.699,13.416,0.901,11.604,-0.0,10.0,-2.403,13.972,-1.855,11.83,-1.26,9.986,-2.805,8.76,-4.468,12.37,-3.904,10.715,-3.088,8.714,-5.106,7.41,-6.299,9.931,-5.655,8.97,-5.138,7.599,thumbs_up
thumbs_up_340_keypoints,-0.0,0.0,4.111,2.938,7.965,6.456,11.689,9.638,15.156,10.902,3.725,10.683,1.134,14.949,2.075,13.144,2.475,10.683,0.0,10.0,-1.236,14.033,-0.322,11.662,0.155,9.652,-2.951,8.827,-3.53,12.32,-2.538,10.399,-2.048,8.672,-5.619,7.642,-5.734,10.091,-4.819,8.969,-4.651,7.655,thumbs_up
thumbs_up_341_keypoints,-0.0,0.0,4.143,2.576,8.192,6.599,12.108,9.962,15.626,11.345,3.687,10.717,1.18,15.341,1.987,13.338,2.541,10.617,-0.0,10.0,-1.551,14.185,-0.576,11.516,-0.069,9.52,-3.34,8.554,-3.998,12.12,-2.89,10.113,-2.436,8.538,-5.95,7.457,-6.086,9.93,-5.204,8.708,-5.047,7.44,thumbs_up
thumbs_up_342_keypoints,-0.0,0.0,4.601,2.546,8.756,6.404,12.831,9.771,16.895,11.164,3.915,10.719,1.507,15.684,2.534,13.425,3.003,11.062,-0.0,10.0,-1.564,14.44,-0.422,11.93,0.422,9.738,-3.447,8.585,-4.099,12.683,-2.82,10.537,-2.455,8.733,-6.062,8.002,-6.107,10.103,-5.286,8.961,-4.966,7.592,thumbs_up
thumbs_up_343_keypoints,-0.0,0.0,4.261,2.516,8.323,6.174,12.754,9.69,16.204,10.921,3.751,10.904,1.562,15.466,2.407,13.227,2.738,10.76,0.0,10.0,-1.631,14.349,-0.487,11.783,0.115,9.743,-3.521,8.583,-3.97,12.691,-2.939,10.381,-2.637,8.67,-6.202,7.695,-6.091,10.206,-5.334,8.851,-5.075,7.582,thumbs_up
thumbs_up_344_keypoints,-0.0,0.0,4.25,2.739,8.074,6.175,12.224,9.163,15.634,10.402,3.888,10.418,1.997,14.723,2.754,12.857,2.967,10.189,0.0,10.0,-1.192,14.009,-0.131,11.396,0.502,9.479,-3.111,8.738,-3.254,12.303,-2.446,10.312,-2.186,8.243,-5.65,7.852,-5.463,10.247,-4.833,9.053,-4.577,7.708,thumbs_up
thumbs_up_345_keypoints,-0.0,0.0,4.362,2.42,8.532,5.655,12.67,9.325,16.281,10.684,3.929,10.598,1.891,15.118,3.346,11.995,3.093,10.099,-0.0,10.0,-1.191,14.278,-0.15,11.43,0.266,9.365,-3.483,8.693,-3.721,12.475,-2.818,10.315,-2.275,8.303,-6.078,7.758,-6.038,10.163,-5.253,8.998,-5.23,7.515,thumbs_up
thumbs_up_346_keypoints,-0.0,0.0,4.6,2.546,8.562,6.164,12.579,9.657,16.405,11.244,3.733,10.787,1.495,15.377,2.819,12.797,3.036,10.319,-0.0,10.0,-1.576,14.132,-0.32,11.369,0.354,9.555,-3.573,8.528,-3.927,12.306,-2.831,10.228,-2.409,8.299,-6.016,7.569,-5.994,9.852,-5.229,8.835,-5.035,7.409,thumbs_up
thumbs_up_347_keypoints,-0.0,0.0,4.588,2.692,8.803,6.255,12.503,9.303,16.413,10.823,3.855,10.614,1.59,15.237,2.404,13.672,3.217,11.078,0.0,10.0,-1.378,14.265,-0.316,11.777,0.407,9.733,-3.217,8.922,-3.602,12.582,-2.699,10.466,-2.33,8.566,-5.83,7.808,-5.683,10.223,-5.046,8.73,-4.694,7.557,thumbs_up
thumbs_up_348_keypoints,-0.0,0.0,4.59,2.817,8.95,6.148,12.753,9.691,16.831,10.895,3.807,10.776,1.674,15.209,2.648,13.028,2.923,10.689,0.0,10.0,-1.391,14.149,-0.431,11.654,0.357,9.544,-3.393,8.64,-3.984,12.377,-3.011,10.195,-2.466,8.284,-6.017,7.623,-5.978,9.948,-5.348,8.537,-5.032,7.139,thumbs_up
thumbs_up_349_keypoints,-0.0,0.0,4.808,2.491,9.16,6.337,13.181,9.878,17.187,11.381,3.983,10.867,1.433,15.805,2.62,13.53,3.43,11.397,-0.0,10.0,-1.608,14.583,-0.433,11.991,0.377,9.858,-3.429,8.603,-4.224,12.773,-3.096,10.628,-2.533,8.696,-6.269,7.629,-6.302,10.114,-5.454,8.934,-5.315,7.592,thumbs_up
thumbs_up_34_keypoints,-0.0,0.0,1.627,3.579,3.565,6.243,5.503,8.908,8.089,9.096,2.401,10.182,0.189,12.414,-0.219,10.918,-0.157,9.254,0.0,10.0,-2.096,11.589,-1.928,9.558,-1.507,8.185,-2.185,8.993,-3.997,10.407,-3.654,8.661,-3.045,7.202,-4.181,7.901,-5.521,9.055,-5.383,7.856,-4.603,6.774,thumbs_up
thumbs_up_350_keypoints,-0.0,0.0,4.419,2.428,9.062,6.111,13.17,9.539,17.111,11.248,4.119,10.646,1.838,15.791,2.721,13.588,3.267,11.061,0.0,9.999,-1.429,14.73,-0.158,12.056,0.395,9.859,-3.66,9.08,-3.715,12.988,-2.832,10.785,-2.477,8.658,-6.265,8.006,-6.212,10.654,-5.443,9.38,-5.138,8.05,thumbs_up
thumbs_up_351_keypoints,-0.0,0.0,4.37,2.706,8.429,6.151,12.418,9.421,16.339,10.779,3.812,10.588,1.67,15.339,2.55,13.245,2.937,10.944,0.0,10.0,-1.337,14.22,-0.302,11.757,0.402,9.734,-3.325,8.603,-3.789,12.466,-2.786,10.424,-2.307,8.595,-5.841,7.691,-5.91,10.27,-5.095,9.019,-5.121,7.703,thumbs_up
thumbs_up_352_keypoints,-0.0,0.0,4.409,2.763,8.679,6.202,12.397,9.552,16.27,10.469,3.731,10.562,1.466,15.184,2.209,13.442,2.791,11.043,0.0,10.0,-1.627,14.159,-0.388,11.6,0.283,9.68,-3.217,8.922,-3.673,12.405,-2.699,10.466,-2.099,8.37,-5.954,7.755,-5.932,10.117,-5.099,8.854,-4.818,7.504,thumbs_up
thumbs_up_353_keypoints,-0.0,0.0,4.377,2.852,8.787,6.344,12.672,9.606,16.91,10.992,4.016,10.82,1.312,15.574,2.115,13.738,3.263,11.115,-0.0,10.0,-1.689,14.574,-0.205,12.254,0.188,9.927,-3.394,8.828,-3.951,12.959,-2.844,10.787,-2.173,8.894,-6.262,7.885,-6.394,10.328,-5.369,9.057,-5.246,7.705,thumbs_up
thumbs_up_354_keypoints,-0.0,0.0,4.644,2.604,8.956,6.594,13.123,9.902,16.733,11.413,4.029,10.937,1.24,15.649,2.488,13.61,3.162,11.151,-0.0,10.0,-1.599,14.8,-0.37,12.137,0.245,9.805,-3.288,8.79,-4.096,12.879,-2.917,10.654,-2.351,8.761,-6.331,7.386,-6.487,10.391,-5.6,8.801,-5.268,7.415,thumbs_up
thumbs_up_355_keypoints,-0.0,0.0,4.344,2.213,8.713,6.155,13.181,9.517,16.91,10.991,4.073,10.689,1.778,15.935,2.869,13.443,3.132,11.057,-0.0,10.0,-1.426,14.689,-0.278,12.066,0.565,9.778,-3.467,8.64,-4.081,12.902,-2.786,10.656,-2.434,8.778,-6.148,7.623,-6.205,10.255,-5.369,9.057,-5.057,7.631,thumbs_up
thumbs_up_356_keypoints,-0.0,0.0,4.566,2.78,8.713,6.156,13.049,9.461,16.573,10.69,3.884,10.763,1.572,15.688,2.606,13.327,3.0,11.0,0.0,10.0,-1.501,14.5,-0.353,11.877,0.376,9.852,-3.336,8.697,-4.084,12.901,-2.993,10.409,-2.565,8.721,-6.222,7.434,-6.206,10.253,-5.443,8.869,-5.188,7.573,thumbs_up
thumbs_up_357_keypoints,-0.0,0.0,4.555,2.98,8.687,6.221,12.889,9.646,16.77,11.107,3.733,10.787,1.621,15.434,2.591,13.299,3.06,10.936,-0.0,10.0,-1.621,14.566,-0.422,11.93,0.365,9.863,-3.31,8.949,-3.847,12.797,-2.877,10.662,-2.522,8.551,-6.004,7.876,-6.096,10.41,-5.285,8.961,-4.966,7.592,thumbs_up
thumbs_up_358_keypoints,-0.0,0.0,4.75,2.621,9.076,5.832,13.227,9.43,17.292,10.803,4.1,10.607,1.797,15.345,3.16,12.681,3.97,10.549,-0.0,10.0,-1.419,14.513,0.003,11.72,0.495,9.599,-3.357,8.791,-3.53,12.619,-2.591,10.545,-2.357,8.307,-6.08,7.557,-6.042,10.231,-5.266,8.864,-4.938,7.45,thumbs_up
thumbs_up_359_keypoints,-0.0,0.0,4.571,2.793,9.043,6.139,12.85,9.635,16.734,10.628,3.871,10.688,1.575,15.482,2.59,13.549,3.22,11.143,-0.0,10.0,-1.396,14.449,-0.158,12.019,0.428,10.043,-3.22,8.856,-3.549,12.59,-2.534,10.657,-2.32,8.513,-5.83,7.688,-5.783,10.246,-5.101,9.059,-4.794,7.705,thumbs_up
thumbs_up_35_keypoints,-0.0,0.0,3.507,2.386,6.412,5.743,8.387,9.581,11.018,9.549,3.072,10.11,2.757,13.213,3.874,11.241,4.09,9.659,0.0,10.0,0.292,12.423,1.233,10.395,1.184,8.729,-2.314,9.647,-1.944,11.222,-1.264,9.4,-0.929,8.052,-4.487,8.854,-3.808,9.459,-3.06,8.34,-2.954,7.403,thumbs_up
thumbs_up_360_keypoints,-0.0,0.0,4.052,2.514,8.276,5.677,12.348,9.213,16.136,9.881,3.963,10.593,2.07,14.898,2.653,13.105,3.092,10.24,0.0,10.0,-0.993,14.235,-0.058,11.57,0.326,9.553,-3.285,8.811,-3.603,12.451,-2.62,10.386,-2.162,8.543,-5.825,7.927,-5.886,10.22,-5.132,9.076,-5.001,7.681,thumbs_up
thumbs_up_361_keypoints,-0.0,0.0,4.57,2.299,9.174,5.904,13.266,9.915,17.218,11.119,4.201,10.674,1.981,15.765,2.591,14.116,3.114,11.618,0.0,10.0,-1.311,14.87,-0.259,12.621,0.529,10.247,-3.432,8.717,-3.445,13.227,-2.711,11.312,-2.506,9.15,-6.14,7.611,-6.117,11.009,-5.242,9.483,-4.887,8.036,thumbs_up
thumbs_up_362_keypoints,-0.0,0.0,4.43,2.216,8.802,5.638,13.248,9.245,16.976,10.236,4.211,10.583,2.069,15.198,3.243,12.473,3.247,10.321,0.0,10.0,-1.139,14.432,-0.04,11.521,0.539,9.463,-3.3,8.732,-3.585,12.61,-2.635,10.403,-2.241,8.419,-5.951,7.744,-5.807,10.268,-5.304,9.1,-5.134,7.635,thumbs_up
thumbs_up_363_keypoints,-0.0,0.0,4.205,2.646,8.694,6.032,12.427,9.389,16.448,10.722,3.993,10.705,1.677,15.21,2.407,13.227,3.11,10.618,0.0,10.0,-1.247,14.521,-0.173,11.768,0.172,9.615,-3.565,9.025,-3.841,12.748,-2.868,10.566,-2.323,8.656,-6.06,8.066,-6.02,10.391,-5.319,9.165,-5.19,7.839,thumbs_up
thumbs_up_364_keypoints,-0.0,0.0,4.773,2.47,8.714,5.99,12.922,9.961,16.703,11.146,3.841,10.729,1.497,15.24,2.189,13.478,2.8,10.548,-0.0,10.0,-1.631,14.372,-0.434,11.564,0.384,9.541,-3.263,8.744,-3.798,12.517,-2.787,10.426,-2.492,8.149,-6.138,7.353,-6.167,10.08,-5.404,8.837,-4.97,7.272,thumbs_up
thumbs_up_365_keypoints,-0.0,0.0,4.189,2.509,8.629,5.892,12.568,9.374,16.646,10.299,4.055,10.608,2.017,15.145,2.517,13.199,3.159,10.543,-0.0,10.0,-1.088,14.472,0.057,11.716,0.48,9.584,-3.444,9.031,-3.494,12.856,-2.568,10.626,-2.144,8.495,-5.937,7.995,-5.759,10.531,-5.029,9.142,-4.746,7.721,thumbs_up
thumbs_up_366_keypoints,-0.0,0.0,4.184,2.742,8.64,6.237,12.462,9.747,16.546,11.036,3.819,10.853,1.402,15.345,2.294,13.107,2.931,10.749,-0.0,10.0,-1.468,14.468,-0.396,11.846,0.053,9.556,-3.571,8.952,-4.046,12.634,-3.026,10.456,-2.442,8.543,-6.064,7.939,-6.257,10.349,-5.468,8.999,-5.312,7.666,thumbs_up
thumbs_up_367_keypoints,-0.0,0.0,4.55,2.895,8.808,6.409,12.569,9.692,16.468,11.067,3.76,10.705,1.355,15.182,2.23,13.319,3.395,10.837,0.0,10.0,-1.551,14.271,-0.327,11.665,0.357,9.562,-3.278,8.915,-3.742,12.484,-2.751,10.375,-2.307,8.462,-6.067,7.757,-6.007,10.209,-5.307,8.719,-4.849,7.419,thumbs_up
thumbs_up_368_keypoints,-0.0,0.0,4.451,2.208,9.072,5.576,13.181,9.057,17.46,10.102,4.166,10.534,1.83,15.715,2.812,13.599,3.653,10.646,-0.0,10.001,-1.07,14.738,-0.041,11.704,0.295,9.647,-3.307,8.865,-3.599,12.813,-2.752,10.644,-2.228,8.504,-6.478,7.782,-6.293,10.511,-5.44,9.125,-5.264,7.475,thumbs_up
thumbs_up_369_keypoints,-0.0,0.0,4.579,2.537,8.85,6.378,13.183,10.087,16.969,11.597,3.972,10.792,1.506,15.89,2.518,13.799,3.331,11.45,-0.0,10.0,-1.234,14.886,-0.358,12.407,0.456,10.059,-3.389,9.005,-3.726,13.035,-2.845,10.881,-2.484,8.799,-6.323,8.07,-6.29,10.666,-5.4,9.162,-5.16,7.665,thumbs_up
thumbs_up_36_keypoints,-0.0,0.0,3.414,3.247,6.5,7.981,8.472,11.711,11.544,11.83,3.023,10.386,1.686,15.142,2.871,13.342,3.514,11.635,-0.0,10.0,-1.082,14.112,-0.198,12.146,0.493,10.173,-2.528,8.711,-3.217,12.645,-2.465,11.097,-2.09,9.342,-4.919,7.887,-5.03,10.768,-4.533,9.864,-4.256,8.644,thumbs_up
thumbs_up_370_keypoints,-0.0,0.0,4.516,2.757,8.724,6.177,13.063,9.659,16.83,11.259,4.068,10.612,1.654,15.773,2.582,13.789,3.502,11.477,0.0,10.0,-1.117,14.8,-0.135,12.357,0.459,10.053,-3.486,9.176,-3.71,13.103,-2.72,10.986,-2.25,8.948,-6.327,8.009,-6.188,10.815,-5.181,9.351,-4.959,7.842,thumbs_up
thumbs_up_371_keypoints,-0.0,0.0,4.079,3.249,7.849,6.297,11.709,9.008,15.182,9.084,3.752,10.392,2.551,15.375,3.125,12.756,3.228,11.458,0.0,10.0,-0.667,15.245,0.019,12.655,0.593,10.037,-3.212,9.39,-3.362,14.048,-2.855,12.135,-2.205,10.138,-5.741,8.478,-5.669,11.389,-5.063,10.465,-4.877,9.31,thumbs_up
thumbs_up_372_keypoints,-0.0,0.0,3.932,2.47,7.437,5.593,10.637,7.993,13.336,8.878,3.63,10.066,3.514,14.339,3.139,13.507,3.024,11.519,-0.0,10.0,0.417,14.393,0.5,12.355,0.504,10.674,-2.669,9.402,-2.31,13.22,-1.793,11.747,-1.365,10.255,-4.696,8.853,-4.176,11.12,-3.393,10.547,-3.292,9.262,thumbs_up
thumbs_up_373_keypoints,-0.0,0.0,3.911,2.631,7.591,5.536,10.93,7.903,14.498,8.195,3.391,10.073,3.376,15.671,3.461,13.981,3.679,12.005,-0.0,10.0,0.17,15.719,0.706,13.578,0.627,11.569,-2.975,9.772,-2.795,14.492,-2.028,12.977,-1.745,11.308,-5.16,9.632,-4.938,12.157,-4.214,11.937,-3.973,10.662,thumbs_up
thumbs_up_374_keypoints,-0.0,0.0,3.721,2.205,7.303,5.436,10.533,8.105,13.322,8.94,3.364,10.007,3.447,14.642,2.998,13.672,2.696,12.064,-0.0,10.0,0.063,14.726,0.21,12.837,0.399,10.766,-2.809,9.255,-2.803,13.392,-2.199,11.608,-1.567,10.119,-5.049,8.546,-4.601,10.765,-3.771,10.091,-3.61,8.975,thumbs_up
thumbs_up_375_keypoints,-0.0,0.0,3.309,2.502,6.648,5.678,10.073,8.494,12.974,8.708,3.167,9.897,3.039,14.437,2.287,13.592,2.202,11.953,0.0,10.0,-0.288,14.408,0.005,12.382,0.365,10.468,-2.571,9.198,-3.042,13.181,-2.459,11.129,-1.644,9.704,-4.537,8.254,-4.76,10.39,-3.935,9.73,-3.726,8.447,thumbs_up
thumbs_up_376_keypoints,-0.0,0.0,3.752,2.7,7.106,5.806,10.313,8.276,13.127,9.051,3.513,9.944,2.946,14.808,2.133,13.612,2.353,11.865,-0.0,10.0,0.045,14.811,-0.023,12.594,0.359,10.586,-2.648,9.365,-2.75,13.54,-2.319,11.743,-1.815,10.064,-4.895,8.726,-4.66,11.081,-3.983,10.344,-3.971,9.047,thumbs_up
thumbs_up_377_keypoints,-0.0,0.0,3.628,2.574,6.984,5.809,10.367,8.53,13.431,8.776,3.21,10.074,2.328,14.854,1.813,13.995,2.009,12.377,0.0,10.0,-0.295,14.51,-0.54,12.574,-0.221,10.883,-2.794,9.093,-3.261,13.456,-2.82,11.691,-2.378,9.927,-5.172,8.186,-5.172,10.686,-4.461,9.926,-4.388,8.798,thumbs_up
thumbs_up_378_keypoints,-0.0,0.0,3.573,2.59,6.79,5.827,10.188,8.272,13.08,8.831,3.128,9.988,3.074,14.767,2.243,13.847,2.035,12.029,0.0,10.0,0.044,14.802,-0.11,13.204,0.101,11.377,-2.695,9.487,-3.0,14.0,-2.584,12.637,-2.122,11.076,-4.827,8.79,-5.173,11.211,-4.588,10.927,-4.262,9.961,thumbs_up
